stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
"1","1","PIAZZA IV NOVEMBRE - PASSETTO (CAPOLINEA)","43.61525646","13.53175402","0","","1"
"10","10","1^ MARCONI-MANDRACCHIO","43.61252602","13.50430613","0","",""
"100","100","1^ VIA GRAZIE","43.60305393","13.5110494","0","",""
"101","101","2^ VIA GRAZIE","43.60242259","13.51340294","0","",""
"102","102","VIA DELLE GRAZIE","43.60002743","13.51590226","0","",""
"103","103","VIA PICCHI TANCREDI","43.59825277","13.51747085","0","",""
"104","104","VIA COLLEVERDE","43.59766113","13.51871501","0","",""
"105","105","1^ VIA FOSCOLO","43.59666956","13.51932162","0","",""
"106","106","2^ VIA FOSCOLO","43.59545942","13.51855656","0","",""
"107","107","VIA GIOBERTI","43.59370622","13.51917192","0","",""
"109","109","2^ VIA CASTELLANO","43.59528441","13.52361109","0","",""
"11","11","VIA MARCONI - PARCHEGGIO ARCHI","43.60979152","13.50277827","0","",""
"110","110","3^ VIA CASTELLANO","43.59491817","13.52732733","0","",""
"111","111","4^ VIA CASTELLANO","43.59360201","13.53210415","0","",""
"112","112","5^ VIA CASTELLANO","43.59255071","13.53580956","0","",""
"113","113","6^ VIA CASTELLANO","43.5920549","13.53914457","0","",""
"114","114","VILLA ROMANA - CAPOLINEA","43.59055863","13.54410315","0","",""
"115","115","7^ VIA CASTELLANO","43.59222997","13.53907637","0","",""
"116","116","8^ VIA CASTELLANO","43.59273651","13.53549105","0","",""
"117","117","9^ VIA CASTELLANO","43.59366526","13.53184091","0","",""
"118","118","10^ VIA CASTELLANO","43.5949856","13.52731949","0","",""
"119","119","11^ VIA CASTELLANO","43.5952298","13.52426283","0","",""
"12","12","3^ MARCONI","43.6079777","13.50077363","0","",""
"120","120","VIA GIOBERTI - CAPOLINEA","43.59550148","13.52124883","0","",""
"121","121","2^ VIA GIOBERTI","43.59383579","13.51916502","0","",""
"122","122","1^ VIA FOSCOLO","43.59550956","13.51874302","0","",""
"123","123","2^ VIA FOSCOLO","43.59661663","13.51940654","0","",""
"124","124","1^ VIA COLLEVERDE","43.59761564","13.51902585","0","",""
"125","125","2^ VIA COLLEVERDE","43.59895919","13.51778802","0","",""
"126","126","3^ VIA COLLEVERDE","43.60057126","13.51608202","0","",""
"127","127","1^ VIA GRAZIE","43.60206414","13.51431629","0","",""
"128","128","2^ VIA GRAZIE","43.60320671","13.51033628","0","",""
"129","129","1^ CORSO C.ALBERTO","43.60496179","13.50697166","0","",""
"13","13","STAZIONE F.S. (DIREZ.PERIFERIA)","43.607348","13.49776447","0","","1"
"130","130","2^ CORSO C.ALBERTO","43.60659364","13.50458692","0","",""
"131","131","3^ CORSO C.ALBERTO","43.60775124","13.50277606","0","",""
"132","132","PIAZZA CAVOUR","43.61776603","13.51656695","0","","1"
"133","133","1A VIA ISONZO","43.61459411","13.52049806","0","",""
"134","134","VIA ISONZO","43.6142213","13.52384323","0","",""
"135","135","3A VIA ISONZO","43.61387161","13.52594466","0","",""
"136","136","VIA RODI","43.61342936","13.5232498","0","",""
"137","137","BORGO RODI","43.61313439","13.52149834","0","",""
"138","138","VIA XXV APRILE - CARABINIERI","43.61192303","13.52066131","0","",""
"139","139","VIA GERVASONI","43.60978997","13.52049601","0","",""
"14","14","1^ G.BRUNO","43.60702716","13.5003769","0","",""
"140","140","VIA GERVASONI - QUESTURA","43.60853031","13.51908419","0","",""
"141","141","2^ VIA XXV APRILE","43.60999475","13.51892654","0","",""
"142","142","4^ VIA XXV APRILE","43.61120302","13.51836713","0","",""
"143","143","5^ VIA XXV APRILE","43.60983639","13.51679487","0","",""
"144","144","1^ VIA XXV APRILE","43.61020351","13.51697282","0","",""
"145","145","VIA MICHELANGELO","43.610524","13.51594844","0","",""
"146","146","V.MICHELANGELO (I.D'ARTE)","43.60935162","13.51342809","0","",""
"147","147","VIA TIZIANO","43.60870958","13.51079524","0","",""
"148","148","VIA TIZIANO - REGIONE","43.60944676","13.50893278","0","",""
"149","149","4^ VIA TIZIANO","43.60837078","13.50863512","0","",""
"15","15","2^ G.BRUNO","43.60526428","13.50393087","0","",""
"150","150","5^ VIA TIZIANO","43.60776374","13.50976081","0","",""
"151","151","1^ VIA DE GASPERI","43.6070559","13.50783969","0","",""
"152","152","2^ VIA DE GASPERI","43.60735871","13.50525567","0","",""
"153","153","STAZIONE F.S. (CAP. 6)","43.60746722","13.49820881","0","","1"
"154","154","VIA DE GASPERI","43.60708683","13.50539856","0","",""
"155","155","VIA DE GASPERI","43.6071818","13.50859945","0","",""
"156","156","PIAZZALE EUROPA","43.60784644","13.50992313","0","",""
"157","157","6^ VIA TIZIANO","43.60848357","13.50865402","0","",""
"158","158","VIA TIZIANO - REGIONE","43.6093931","13.50900948","0","",""
"159","159","8^ VIA TIZIANO","43.60846954","13.51111366","0","",""
"16","16","PIAZZA U.BASSI","43.60349878","13.50747065","0","","1"
"160","160","1^ VIA MICHELANGELO","43.60984317","13.51453123","0","",""
"161","161","3^ VIA MICHELANGELO","43.61042816","13.51630948","0","",""
"162","162","2^ VIA XXV APRILE","43.61104349","13.51843986","0","",""
"163","163","3^ VIA XXV APRILE","43.6098176","13.5186485","0","",""
"164","164","VIA GERVASONI - QUESTURA","43.60788432","13.51794809","0","",""
"165","165","2^ VIA GERVASONI","43.60806018","13.51979036","0","",""
"166","166","3^ VIA GERVASONI","43.60960982","13.52042633","0","",""
"167","167","VIA XXV APRILE - CARABINIERI","43.61189717","13.52086568","0","",""
"168","168","BORGO RODI","43.61304277","13.52147946","0","",""
"169","169","VIA RODI","43.61344665","13.52406211","0","",""
"17","17","G.BRUNO (ENEL)","43.60603424","13.50277932","0","",""
"170","170","4A VIA ISONZO","43.61403326","13.52554567","0","",""
"171","171","1^ VIA PIAVE","43.61518453","13.52163399","0","",""
"172","172","2^ VIA PIAVE","43.61573462","13.51961287","0","",""
"173","173","VIA MONTEBELLO","43.61578655","13.51355458","0","",""
"174","174","VIA TORRIONI","43.61588337","13.5103688","0","",""
"175","175","PIAZZA SANGALLO - CAPODIMONTE","43.61430147","13.50731636","0","",""
"176","176","1^ VIA CIRCONVALLAZIONE","43.61153656","13.51067493","0","",""
"177","177","CIRCONVALLAZIONE -CITTADELLA","43.61067175","13.51266139","0","",""
"178","178","1^ VIA SCANDALI","43.61136351","13.51545926","0","",""
"179","179","2^ VIA SCANDALI","43.61165697","13.51826303","0","",""
"18","18","STAZIONE F.S. (DIREZ.CENTRO)","43.60734515","13.49797319","0","","1"
"180","180","VIA XXV APRILE","43.60999293","13.51948112","0","",""
"181","181","VIA GENTILONI","43.61020048","13.5226483","0","",""
"182","182","1 ^ VIA  ANGELINI","43.61057807","13.52364899","0","",""
"183","183","2^ VIA  ANGELINI","43.61043408","13.52848887","0","",""
"184","184","VIA SALMONI","43.61121127","13.52987549","0","",""
"185","185","17^ VIA DEL CONERO","43.61197803","13.53031605","0","",""
"186","186","1A VIA ISONZO","43.61266796","13.53042455","0","",""
"187","187","VIA ISONZO","43.61328409","13.52824031","0","",""
"188","188","PIAZZA CAVOUR CAP. CIRCOLARI","43.61672287","13.51572655","0","","1"
"189","189","P.ZZA CAVOUR  VIA VECCHINI","43.61693357","13.51830441","0","","1"
"19","19","VIA MARCONI - PIAZZALE ITALIA","43.60786168","13.50107981","0","",""
"190","190","PIAZZA CAVOUR","43.61737376","13.51602369","0","","1"
"191","191","4^ VIA DEL CONERO","43.58928692","13.55196806","0","",""
"192","192","4A VIA ISONZO","43.61326064","13.52812508","0","",""
"193","193","5A VIA ISONZO","43.6125819","13.53033285","0","",""
"194","194","1A VIA DEL CONERO","43.61177946","13.53050528","0","",""
"195","195","2A VIA DEL CONERO","43.60998943","13.53272833","0","",""
"196","196","3A VIA DEL CONERO","43.60591619","13.53536396","0","",""
"197","197","PIETRALACROCE CENTRO","43.60286158","13.54017756","0","",""
"198","198","PIETRALACROCE","43.6017202","13.54230824","0","",""
"199","199","PIETRALACROCE CAPOLINEA","43.59885638","13.5451773","0","",""
"19999","19999","PIAZZA CAVOUR (ATMA LINEE SUD)","43.61614565","13.51719795","0","","1"
"2","2","VIALE DELLA VITTORIA, 42","43.61560853","13.52780081","0","","1"
"20","20","VIA  MARCONI - PARCHEGGIO ARCHI","43.60974839","13.50296951","0","",""
"200","200","VIA DEL CONERO - CASACCIA","43.59668218","13.54898398","0","",""
"2000","2000","MOIE (EX FIMEA).","43.50228852","13.12269147","0","",""
"20000","20000","PIAZZA CAVOUR (ATMA LINEE NORD)","43.61621733","13.51758821","0","","1"
"20001","20001","PIAZZA CAVOUR (CONEROBUS LINEE NORD)","43.61762175","13.51719845","0","","1"
"20002","20002","ANCONA (PIAZZA ROMA)","43.6174164","13.51287308","0","","1"
"20003","20003","P.ZZA KENNEDY - PORTO","43.61864036","13.50938321","0","",""
"20004","20004","ANCONA (TRAIANO)","43.61795937","13.50830635","0","",""
"20005","20005","ANCONA (ARCHI)","43.61255729","13.50431979","0","",""
"20006","20006","STAZIONE F.S. (LINEE NORD)","43.60731415","13.49760344","0","","1"
"20007","20007","PALOMBELLA","43.60609121","13.49056393","0","",""
"20008","20008","PALOMBELLA  EX ANGELINI)","43.60596897","13.48688349","0","",""
"20009","20009","PALOMBELLA (DISCO)","43.60625703","13.48348116","0","",""
"2001","2001","MOIE (EX FIMEA)","43.50218587","13.1224629","0","",""
"20010","20010","BARACCOLA (VIA SCHIAVONI - FIGC)","43.55283084","13.51112607","0","",""
"20011","20011","TORRETTE (CENTRO)","43.60998712","13.45542564","0","",""
"20012","20012","TORRETTE - ITIS","43.61119272","13.45103283","0","",""
"20013","20013","COLLEAMENO M","43.61246994","13.44629102","0","",""
"20014","20014","VILLA ADRIA","43.61439987","13.43901946","0","",""
"20015","20015","VIA DA VINCI - SCUOLE","43.61516757","13.43194844","0","",""
"20016","20016","COLLEMARINO (PIAZZA)","43.61301993","13.42847411","0","",""
"20017","20017","VIA REDI COLLEMARINO","43.61223831","13.42379266","0","",""
"20018","20018","COLLEMARINO - CAPOLINEA","43.61256846","13.42817373","0","",""
"20019","20019","VIA DA VINCI - SCUOLE","43.61428406","13.43139399","0","",""
"2002","2002","POZZETTO.L","43.50679345","13.12154968","0","",""
"20020","20020","PALOMBINA N. (STAZIONE).","43.61802912","13.42590525","0","","1"
"20021","20021","PALOMBINA N. (IST. VISENTINI).","43.61977712","13.42211498","0","",""
"20022","20022","PALOMBINA V. (CENTRO).","43.62237478","13.41554859","0","",""
"20023","20023","FALCONARA (CARAVELLA).","43.62335227","13.41327712","0","",""
"20024","20024","FALCONARA (DISCO).","43.62554551","13.40804449","0","",""
"20025","20025","FALCONARA (PIATTAFORMA).","43.62754167","13.40344282","0","",""
"20026","20026","FALCONARA STAZIONE F.S","43.6301852","13.39739496","0","","1"
"20027","20027","FALCONARA STAZIONE F.S","43.63019314","13.39699808","0","","1"
"20028","20028","FALCONARA (PIATTAFORMA)","43.62736318","13.40355601","0","",""
"20029","20029","FALCONARA (DISCO)","43.62561537","13.40741595","0","",""
"2003","2003","POZZETTO","43.50675945","13.12178279","0","",""
"20030","20030","FALCONARA (CARAVELLA)","43.62327579","13.41295688","0","",""
"20031","20031","PALOMBINA V. (CENTRO)","43.62181327","13.41657105","0","",""
"20032","20032","PALOMBINA (IST. VISENTINI)","43.61958757","13.42215534","0","",""
"20033","20033","PALOMBINA N. (UFF. POSTALE).","43.61794445","13.42556215","0","",""
"20034","20034","PALOMBINA N. (STAZIONE).","43.61664483","13.42959382","0","","1"
"20035","20035","COLLEMARINO (VIA RICCI FEFÈ)","43.6119613","13.43405168","0","",""
"20036","20036","VILLA ADRIA","43.61408916","13.43954419","0","",""
"20037","20037","TORRETTE (COLLE AMENO)","43.61198863","13.4472237","0","",""
"20038","20038","TORRETTE - ITIS","43.61065838","13.45202966","0","",""
"20039","20039","TORRETTE (CENTRO)","43.60979343","13.4555962","0","",""
"2004","2004","BORGO LORETO (CHIESA).","43.49032665","13.09435698","0","",""
"20040","20040","TORRETTE - LIDL","43.60903603","13.46063592","0","",""
"20041","20041","PALOMBELLA (DISCO)","43.60597371","13.48432825","0","",""
"20042","20042","PALOMBELLA (EX ANGELINI)","43.60582909","13.48705494","0","",""
"20043","20043","PALOMBELLA","43.6059942","13.49178746","0","",""
"20044","20044","ANCONA (STAZIONE-ALBERGHI)","43.60696793","13.49802139","0","","1"
"20045","20045","ANCONA (VIA MARCONI GAS)","43.60976669","13.50299573","0","",""
"20046","20046","ANCONA (ARCHI)","43.61367562","13.50519852","0","",""
"20047","20047","P.ZZA KENNEDY - PORTO","43.61840879","13.50936073","0","",""
"20048","20048","ANCONA (P.ZZA ROMA)","43.6172148","13.51309053","0","","1"
"20049","20049","FALCONARA (SOTTOPASSAGGIO).","43.63207243","13.39297205","0","",""
"2005","2005","BORGO LORETO (CHIESA)","43.48983588","13.09446907","0","",""
"20050","20050","VILLANOVA","43.63356175","13.38684258","0","",""
"20051","20051","VIA FLAMINIA - RAFFINERIA API","43.63681842","13.37723691","0","",""
"20053","20053","FALCONARA (FIUME ESINO HOTEL)","43.64236861","13.36537482","0","",""
"20054","20054","PALOMBINA V. (DISTRIBUTORE)","43.62104506","13.41896465","0","",""
"20055","20055","FALCONARA (OFFICINE).","43.64574763","13.35676507","0","",""
"20056","20056","FALCONARA (EX MONTEDISON).","43.64831385","13.34990016","0","",""
"20057","20057","MARINA (ROSITA).","43.64990015","13.34472009","0","",""
"20058","20058","MARINA  PATTINAGGIO","43.64836593","13.3432309","0","",""
"20059","20059","MARINA (VIA PLATANI).","43.64963707","13.3405486","0","",""
"2006","2006","CASTELPLANIO (INCR. POGGIO)","43.48574528","13.08709466","0","",""
"20062","20062","MARINA (CAPOLINEA)","43.64936008","13.34069572","0","",""
"20063","20063","MARINA (FORNACI).","43.64642219","13.34051313","0","",""
"20064","20064","MARINA (PONTE AUTOSTRADA).","43.64253963","13.33295788","0","",""
"20065","20065","GABELLA (INC. VIA IMBRECCIATA)","43.6378792","13.32593287","0","",""
"20066","20066","GABELLA (SEMAFORO).","43.63471176","13.32194912","0","",""
"20067","20067","GABELLA (IMPIANTI SPORTIVI).","43.63593138","13.3185525","0","",""
"20069","20069","MONTEMARCIANO (VIA M. SPIRELLO)","43.63370297","13.30453844","0","",""
"2007","2007","CASTELPLANIO (INCR. POGGIO)","43.48557714","13.08686699","0","",""
"20070","20070","ALBERICI  (CIMITERO)","43.62586833","13.30172197","0","",""
"20071","20071","CASSIANO (ENEL)","43.62813271","13.29506388","0","",""
"20072","20072","CASSIANO (CENTRO)","43.63024724","13.29135478","0","",""
"20073","20073","GRUGNALETO (CENTRO)","43.63118863","13.28657611","0","",""
"20074","20074","S.VENERANDA (BIVIO)","43.64082658","13.28833542","0","",""
"20075","20075","S.VENERANDA (BIVIO-INCR.V.GUALDO)","43.64280569","13.28509718","0","",""
"20076","20076","S.VENERANDA (BIVIO-INCR.V.GUALDO)","43.64265254","13.2856917","0","",""
"20077","20077","S.VENERANDA (BIVIO)","43.64056395","13.28793375","0","",""
"20078","20078","GRUGNALETO (CENTRO)","43.63115467","13.28671343","0","",""
"20079","20079","CASSIANO (CENTRO)","43.62984904","13.2922437","0","",""
"2008","2008","CASTELPLANIO (SASSAROLI)","43.48864367","13.08693898","0","",""
"20080","20080","CASSIANO (ENEL)","43.62804225","13.29503545","0","",""
"20081","20081","ALBERICI (INCROCIO)","43.62362409","13.29944882","0","",""
"20082","20082","ALBERICI (CIMITERO)","43.62611966","13.30197209","0","",""
"20083","20083","MONTEMARCIANO (VIA M. SPIRELLO)","43.63341571","13.3045961","0","",""
"20084","20084","COLLEMARINO CAVALCAVIA","43.61536149","13.43473713","0","",""
"20085","20085","MONTEMARCIANO (CONSORZIO)","43.64026339","13.30704425","0","",""
"20089","20089","GABELLA (IMPIANTI SPORTIVI)","43.63530522","13.31975076","0","",""
"2009","2009","CASTELPLANIO (SASSAROLI)","43.48861826","13.08671224","0","",""
"20090","20090","GABELLA  (SEMAFORO)","43.63475554","13.32216633","0","",""
"20091","20091","GABELLA (CANILE)","43.63775748","13.32585938","0","",""
"20092","20092","MARINA (PONTE AUTOSTRADA)","43.64250288","13.33321616","0","",""
"20093","20093","MARINA (FORNACI)","43.64653707","13.34098424","0","",""
"20094","20094","VIALE DEI PLATANI","43.65079111","13.33898302","0","",""
"20095","20095","MARINA (BANCA MARCHE)","43.64898969","13.34443408","0","",""
"20096","20096","FALCONARA (EX MONTEDISON)","43.64798116","13.35018082","0","",""
"20097","20097","FALCONARA (OFFICINE).","43.64650594","13.35402526","0","",""
"20098","20098","PALOMBINA V. (DISTRIBUTORE)","43.62073711","13.41928777","0","",""
"20099","20099","FALCONARA (HOTEL)","43.64211995","13.36530097","0","",""
"201","201","2^ VIA DEL CONERO","43.595632","13.55190452","0","",""
"2010","2010","CASTELPLANIO (CURVE).","43.49211504","13.08777832","0","",""
"20100","20100","VIA FLAMINIA - RAFFINERIA API","43.63741211","13.37567622","0","",""
"20102","20102","FALCONARA (VILLANOVA)","43.63343701","13.38661658","0","",""
"20103","20103","FALCONARA (SOTTOPASSAGGIO)","43.63180292","13.39333562","0","",""
"20104","20104","VIA DEL MARE","43.60705878","13.2102904","0","",""
"20105","20105","VIA DEL MARE","43.60702085","13.21062856","0","",""
"20106","20106","S.VENERANDA (INCROCIO).","43.63987714","13.29831539","0","",""
"20107","20107","S.VENERANDA (CHIESA).","43.64244755","13.27804602","0","",""
"20108","20108","CASTELLARO.","43.64345255","13.27435594","0","",""
"20109","20109","CASTELLARO (CHIESA).","43.64669467","13.26702758","0","",""
"2011","2011","CASTELPLANIO (CURVE)","43.4919269","13.08777166","0","",""
"20110","20110","S.SILVESTRO (SETA).","43.64657635","13.25829642","0","",""
"20111","20111","S.SILVESTRO (INCR. STRADA DEI PIOPPI)","43.65213987","13.24916835","0","",""
"20112","20112","S.SILVESTRO","43.6561265","13.2418797","0","",""
"20113","20113","S. SILVESTRO (FRECCIA AZZURRA)","43.65643758","13.23758355","0","",""
"20114","20114","S.SILVESTRO (CHIESA)","43.65485689","13.22736191","0","",""
"20115","20115","S.SILVESTRO (INC. ROMANA)","43.65349562","13.21798996","0","",""
"20116","20116","PANORAMICA (BIVIO)","43.65625316","13.21525765","0","",""
"20117","20117","MONTEMARCIANO (VIA INTERCOMUNALE)","43.65063291","13.20823217","0","",""
"20118","20118","GROTTINO (CASE ROMAGNOLI)","43.64632274","13.20581852","0","",""
"20119","20119","GROTTINO (VIA INTERCOMUNALE)","43.64196101","13.19927383","0","",""
"2012","2012","CASTELPLANIO (CROCEFISSO).","43.49066591","13.08337159","0","",""
"20120","20120","FILETTO","43.64068842","13.18967683","0","",""
"20121","20121","FILETTO (VIA INTERCOMUNALE)","43.63999259","13.18327569","0","",""
"20122","20122","FILETTO (VIA INTERCOMUNALE-S.GIOVANNI)","43.63690795","13.17655282","0","",""
"20123","20123","OSTRA (S.GIOVANNI)","43.6333629","13.17518231","0","",""
"20124","20124","OSTRA (TONELLI)","43.63058913","13.17063952","0","",""
"20125","20125","OSTRA (ENEL)","43.62710717","13.16854813","0","",""
"20126","20126","OSTRA (CIMITERO).","43.62087293","13.16254612","0","",""
"20127","20127","OSTRA  (VIA A. MORO).","43.61599613","13.15816262","0","",""
"20128","20128","OSTRA (CAPOLINEA)","43.61157887","13.15643249","0","",""
"20129","20129","OSTRA (S. GIOVANNI)","43.61285813","13.15910233","0","",""
"2013","2013","CASTELPLANIO (CROCEFISSO)","43.49053021","13.0828662","0","",""
"20130","20130","OSTRA (MULINO)","43.61680618","13.15915039","0","",""
"20131","20131","OSTRA (CIMITERO)","43.62125248","13.1630805","0","",""
"20132","20132","OSTRA (ENEL)","43.62712738","13.16868572","0","",""
"20133","20133","OSTRA (TONELLI)","43.63030005","13.17058012","0","",""
"20134","20134","OSTRA (S.GIOVANNI)","43.63341526","13.17536047","0","",""
"20135","20135","FILETTO (VIA INTERCOMUNALE-S.GIOVANNI)","43.63727073","13.17694351","0","",""
"20136","20136","FILETTO (VIA INTERCOMUNALE)","43.63980055","13.18450646","0","",""
"20137","20137","FILETTO","43.64063008","13.19082671","0","",""
"20138","20138","GROTTINO","43.64252821","13.20041426","0","",""
"20139","20139","GROTTINO (CASE ROMAGNOLI)","43.64630689","13.20595539","0","",""
"2014","2014","CASTELPLANIO (CIVERCHIA).","43.49174658","13.08220096","0","",""
"20140","20140","MONTEMARCIANO (VIA INTERCOMUNALE)","43.65079987","13.20883171","0","",""
"20141","20141","MONTE SOLAZZI","43.66183384","13.2151512","0","",""
"20142","20142","S.SILVESTRO (VIA ROMANA)","43.65348726","13.21745388","0","",""
"20143","20143","S.SILVESTRO (CHIESA)","43.65473693","13.22746465","0","",""
"20144","20144","S.SILVESTRO (FRECCIA AZZURRA)","43.65634481","13.23769787","0","",""
"20145","20145","S.SILVESTRO","43.65587252","13.24175814","0","",""
"20146","20146","S.SILVESTRO (INCR. STRADA DEI PIOPPI)","43.65187946","13.24909656","0","",""
"20147","20147","S.SILVESTRO (SETA)","43.64632797","13.25883676","0","",""
"20148","20148","CASTELLARO (CHIESA)","43.64663536","13.2672128","0","",""
"20149","20149","MONTEMARCIANO (VIA CASTELLARO)","43.64330467","13.27410291","0","",""
"2015","2015","CASTELPLANIO (CIVERCHIA)","43.49182319","13.08194603","0","",""
"20150","20150","S.VENERANDA (CHIESA)","43.642286","13.27808039","0","",""
"20151","20151","S.VENERANDA","43.63969121","13.29816442","0","",""
"20152","20152","FALCONARA (TENDA VERDE)","43.63115326","13.38780263","0","",""
"20153","20153","CASE UNRRA (OROLOGIO)","43.62579923","13.38369865","0","",""
"20154","20154","CASE UNRRA (CONSORZIO)","43.62361841","13.38331089","0","",""
"20155","20155","CASE UNRRA (EX LOLA)","43.61896562","13.38136774","0","",""
"20156","20156","CASTELFERRETTI (ISEA)","43.61259759","13.37593794","0","",""
"20157","20157","CASTELFERRETTI (PONTE)","43.61041828","13.37312668","0","",""
"20158","20158","CASTELFERRETTI (VIA G. BRUNO)","43.60863299","13.36960052","0","",""
"20159","20159","CASTELFERRETTI (CENTRO).","43.60636696","13.36577611","0","",""
"2016","2016","CASTELPLANIO (RAGAINI).","43.49302082","13.08054938","0","",""
"20160","20160","CASTELFERRETTI (VIA MAURI)","43.60390554","13.36264403","0","",""
"20161","20161","CASTELFERRETTI (INCR. AUTOSTRADA)","43.59877652","13.35440302","0","",""
"20162","20162","CHIARAVALLE (METANO)","43.59785149","13.34832535","0","",""
"20163","20163","CHIARAVALLE (PONTE AUTOSTRADA)","43.59612939","13.34132325","0","",""
"20164","20164","CHIARAVALLE (RAFFAELLI)","43.5989562","13.32924029","0","",""
"20165","20165","CHIARAVALLE (VIA GRAMSCI)","43.59764027","13.32822364","0","",""
"20166","20166","MORRO D'ALBA (CIMITERO)","43.60419071","13.21136173","0","",""
"20167","20167","MORRO D'ALBA (CIMITERO)","43.60419703","13.21153501","0","",""
"20168","20168","CHIARAVALLE (VIA VERDI).","43.59761321","13.32092331","0","",""
"20169","20169","CHIARAVALLE (CROCE GIALLA)","43.60041255","13.32192645","0","",""
"2017","2017","CASTELPLANIO (RAGAINI)","43.49294549","13.08034273","0","",""
"20170","20170","CHIARAVALLE (V.VERDI STADIO)","43.60442018","13.32330579","0","",""
"20171","20171","CHIARAVALLE (VIA NAGY)","43.6063355","13.32559135","0","",""
"20172","20172","BARACCOLA (VIA ALBERTINI, 20)","43.54803418","13.51027861","0","",""
"20173","20173","CHIARAVALLE CAPOLINEA","43.61258429","13.33236416","0","",""
"20174","20174","CHIARAVALLE (BAR SETTEBELLO)","43.60491782","13.32439162","0","",""
"20175","20175","CHIARAVALLE (STADIO-INC.V.SACCO E VANZETTI)","43.60438851","13.32298761","0","",""
"20176","20176","CHIARAVALLE (CROCE GIALLA)","43.60061024","13.32176147","0","",""
"20177","20177","CHIARAVALLE (ROTATORIA)","43.59731634","13.32046615","0","",""
"20178","20178","CHIARAVALLE  (VIA SAFFI)","43.59650702","13.32588884","0","",""
"20179","20179","CHIARAVALLE (VIA CIRCONVALLAZIONE, FARMACIA COMUNALE)","43.59802234","13.33126389","0","",""
"2018","2018","CASTELPLANIO (CENTRO).","43.49349959","13.08162007","0","",""
"20180","20180","CHIARAVALLE (PONTE)","43.5960559","13.34153278","0","",""
"20181","20181","CHIARAVALLE  (METANO)","43.59752941","13.35008845","0","",""
"20182","20182","CHIARAVALLE - INCR. AUTOSTRADA","43.59868218","13.35472957","0","",""
"20183","20183","CASTELFERRETTI (VIA MAURI)","43.60371177","13.3626307","0","",""
"20184","20184","CASTELFERRETTI (CENTRO)","43.60616436","13.36565997","0","",""
"20185","20185","CASTELFERRETTI (VIA G. BRUNO)","43.60861464","13.36989221","0","",""
"20186","20186","CASTELFERRETTI (PONTE)","43.61063365","13.37358184","0","",""
"20187","20187","CASTELFERRETTI (ISEA)","43.61292122","13.37666285","0","",""
"20188","20188","CASE UNRRA (EX LOLA)","43.6206046","13.3826592","0","",""
"20189","20189","CASE UNRRA (OROLOGIO)","43.62740189","13.38420604","0","",""
"2019","2019","CASTELPLANIO (CENTRO)","43.49366194","13.08146976","0","",""
"20190","20190","VIA NAGY","43.60651507","13.32555663","0","",""
"20191","20191","FALCONARA (TENDA VERDE)","43.63100177","13.38778693","0","",""
"20192","20192","FALCONARA - VIA BOTTEGO","43.631174","13.39131943","0","",""
"20193","20193","CHIARAVALLE (OSPEDALE)","43.59739186","13.31498665","0","",""
"20194","20194","BORGHETTO (TOMASSONI)","43.59785563","13.30859083","0","",""
"20195","20195","BORGHETTO (BIVIO JESI)","43.59698338","13.29956453","0","",""
"20196","20196","BORGHETTO (CENTRO).","43.59760074","13.29314137","0","",""
"20197","20197","BORGHETTO (PELLICCERIA)","43.59854733","13.28972738","0","",""
"20198","20198","BORGHETTO (ROTATORIA)","43.59875429","13.28251343","0","",""
"20199","20199","MONTE S. VITO (CROCE)","43.59912312","13.27322949","0","",""
"202","202","VIA DEL CONERO - LA VEDOVA","43.59355297","13.55647266","0","",""
"2020","2020","CASTELPLANIO (ABBADIA).","43.49794402","13.08098542","0","",""
"20200","20200","MONTE S.VITO (CENTRO).","43.60124961","13.26886939","0","",""
"20201","20201","MONTE S. VITO (CIMITERO)","43.60121297","13.26556237","0","",""
"20202","20202","MONTE S. VITO (SANTI NERI)","43.60214493","13.26260226","0","",""
"20203","20203","MONTE S. VITO (SANTI NERI INCR.V.OLIVELLA)","43.60639121","13.25988351","0","",""
"20204","20204","SANTA LUCIA","43.61135724","13.25583437","0","",""
"20205","20205","SANTA LUCIA (CENTRO)","43.61550104","13.25248937","0","",""
"20206","20206","SANTA LUCIA (CINTI)","43.61480708","13.24774142","0","",""
"20207","20207","SANT' AMICO","43.61265266","13.23733264","0","",""
"20208","20208","SANT' AMICO (INCR. C.DA MAIOLINO)","43.60754109","13.22644398","0","",""
"20209","20209","MORRO D'ALBA (CALZATURIFICIO)","43.60335306","13.21791372","0","",""
"2021","2021","CASTELPLANIO (ABBADIA)","43.49779754","13.08084164","0","",""
"20210","20210","MORRO D'ALBA  (CAPOLINEA).","43.60120318","13.21320032","0","",""
"20211","20211","MORRO D'ALBA (CARABINIERI)","43.59807801","13.21130499","0","",""
"20212","20212","MORRO D'ALBA (VIA ROMA)","43.59519169","13.21029041","0","",""
"20213","20213","MORRO D'ALBA (ACQUEDOTTO)","43.59163857","13.20671655","0","",""
"20214","20214","SAN MARCELLO (AGRITURIST)","43.58542572","13.2032656","0","",""
"20215","20215","SAN MARCELLO (CIMITERO)","43.58018351","13.20285491","0","",""
"20216","20216","SAN MARCELLO (CENTRO)","43.57608475","13.20502031","0","",""
"20217","20217","SAN MARCELLO (SCUOLE)","43.58058976","13.20091997","0","",""
