mizar_ref,stop_id,nome
3083,6117,BIVIO S. DONATO.
3084,6118,SAN DONATO (Casello F.S.)
2586,6119,SAN DONATO (Casello F.S.).
2587,6120,BIVIO COL DI NOCE
2830,6121,COL DI NOCE (Bivio).
2831,6122,COCCORE
2959,6123,COCCORE.
3197,6124,MARENELLA
3085,6125,MARENELLA.
2832,6126,MOLINACCIO
2960,6127,MOLINACCIO.
2833,6128,MOLINACCIO (Poste)
2588,6129,MOLINACCIO (Poste).
3086,6130,MELANO BIVIO
2834,6131,MELANO BIVIO.
3087,6132,MELANO (Stazine)
2589,6133,MELANO (Stazine).
3088,6134,MELANO (Motorizzazione)
3316,6135,MELANO (Motorizzazione).
3429,6136,MARISCHIO (Lorev)
2590,6137,MARISCHIO (Lorev).
3089,6138,CERESOLA BIVIO
2835,6139,CERESOLA BIVIO.
2591,6140,FABRIANO (Borgo)
2836,6141,FABRIANO (Borgo).
2709,6142,FABRIANO (Ballelli)
2837,6143,FABRIANO (Ballelli).
2710,6144,FABRIANO (Stazione F.S.)
2592,6145,FABRIANO (Stazione F.S.).
3317,6146,FABRIANO  Terminal Dante
2593,6147,BELLISIO SOLFARE Cap.
2711,6148,BELLISIO SOLFARE (Capolinea).
3430,6149,BELLISIO SOLFARE (Fabbro)
2648,6150,BELLISIO SOLFARE (Fabbro).
3364,6151,PANTANA (Bivio)
2649,6152,PANTANA (Bivio).
3365,6153,PERGOLA (Bivio F.S.)
3015,6154,PERGOLA (Bivio F.S.).
3257,6155,PERGOLA (Piscina)
3481,6156,PERGOLA (Piscina).
2650,6157,PERGOLA (Centro)
3366,6158,PERGOLA (Mezzanotte Biv.)
3367,6159,PERGOLA (Mezzanotte Bivio).
2889,6160,PERGOLA (Cimarelli)
2763,6161,CONCE(Zeppale)
3142,6162,CONCE (Zeppale).
3143,6163,ARCEVIA (Frati)
2764,6164,ARCEVIA (Frati).
3144,6165,VADO (Bivio)
3145,6166,VADO (Bivio).
2890,6167,PERGOLA (Cimarelli).
3016,6168,MONTEROLO
2651,6169,MONTEROLO.
2765,6170,SAN VITO PIEVE
2891,6171,SAN VITO PIEVE.
3368,6172,PONTE DEI SOSPIRI
3482,6173,PONTE DEI SOSPIRI.
2892,6174,PASSO SAN SEVERO
3483,6175,PASSO SAN SEVERO.
3369,6176,SAN LORENZO (H.G.)
3017,6177,SAN LORENZO (H.G.).
2652,6178,SAN LORENZO (Bonafede)
3018,6179,SAN LORENZO (Bonafede).
2893,6180,SAN LORENZO (Km.24)
3258,6181,SAN LORENZO (Km. 24).
3146,6182,Provinciale 16
3370,6183,CASTELFRATTE (Bivio)
3484,6184,CASTELFRATTE (Bivio).
3147,6185,BIVIO S. ANDREA
2653,6186,BIVIO S. ANDREA.
2894,6187,CIRENAICA
3371,6188,CIRENAICA.
3372,6189,SAN MICHELE (Centro)
2634,6190,SAN MICHELE (Centro).
3005,6191,SAN FILIPPO (Biv Corinaldo)
2745,6192,SAN FILIPPO (Biv Corinaldo).
3006,6193,SAN FILIPPO (Biv. Orciano)
3243,6194,SAN FILIPPO (Biv. Orciano).
3244,6195,MONTEPORZIO (Via Roma)
2746,6196,MONTEPORZIO (Via Roma).
3245,6197,MONTEPORZIO (Comune)
2877,6198,MONTEPORZIO (Comune).
3246,6199,MONTEPORZIO (Zona Ind.)
3471,6200,MONTEPORZIO (Zona Ind.).
2878,6201,CASTELVECCHIO (Centro)
3007,6202,CASTELVECCHIO (Centro).
2747,6203,CASTELVECCHIO (Zona Ind.)
3351,6204,CASTELVECCHIO (Zona Ind.).
2635,6205,PASSO DI MONTERADO
3472,6206,PASSO MONTERADO.
2748,6207,PONTE RIO (Baioni)
3008,6208,PONTE RIO (Baioni).
3473,6209,PONTE RIO (Centro)
3131,6210,PONTE RIO (Centro).
3352,6211,PONTE RIO (Distributore)
3353,6212,PONTE RIO (Distributore).
2636,6213,CENTOCROCI (Biv. Mondolfo)
2749,6214,CENTOCROCI (Biv. Mondolfo).
2637,6215,CENTOCROCI (Caffetteria)
3247,6216,CENTOCROCI (Caffetteria).
3474,6217,MONDOLFO (Imarredo)
2879,6218,MONDOLFO (Imarredo).
2880,6219,MONDOLFO (MiuMiu)
3009,6220,MONDOLFO (MiuMiu).
3132,6221,MAROTTA (Incr. Autostrada)
2881,6222,MAROTTA (Incr. Autostrada).
3248,6223,MAROTTA (Stazione F.S.)
2638,6224,MAROTTA (Stazione F.S.).
2639,6225,POGGETTO
2640,6226,POGGETTO
2750,6227,POGGETTO (Sisti)
3475,6228,POGGETTO (Sisti).
3354,6229,POGGETTO (Centro)
3355,6230,POGGETTO (Centro).
3356,6231,SERRA S. ABBONDIO (Uff. Postale)
3476,6232,SERRA S. ABBONDIO (Uff. Postale).
3477,6233,SERRA S. ABBONDIO (Cimitero)
2751,6234,SERRA S. ABBONDIO (Cimitero).
3357,6235,LECCIA (Bivio)
3133,6236,LECCIA (Bivio).
2752,6237,LECCIA (Termine)
2753,6238,LECCIA (Termine).
3478,6239,LECCIA (Passaggio Livello)
3249,6240,LECCIA (Passaggio Livello).
3250,6241,MONTEROSSO  (Staz: Cimitero)
3358,6242,MONTEROSSO  (Staz: Cimitero).
3010,6243,MONTEROSSO (Stazione)
2882,6244,MONTEROSSO (Stazione).
3134,6245,MONTEROSSO ALTO (Bivio)
2754,6246,MONTEROSSO ALTO (Bivio).
2755,6247,PIANE DI FRASSINETA (Country Hotel)
2756,6248,PIANE DI FRASSINETA (Country Hotel).
2757,6249,BIVIO DI FRASSINETA
2838,6250,BIVIO DI FRASSINETA .
3318,6251,SASSOFERRATO (Crai)
3431,6252,SASSOFERRATO (Crai).
2839,6253,SASSOFERRATO (Bivio Stazione F.S.)
3432,6254,FABRIANO (Stab. Marangone)
3433,6255,SNAM Progetti
2594,6256,FABRIANO (Stab. Stopponi)
3090,6257,Provinciale SP16
3198,6258,FABRIANO (Stab. Merloni)
2712,6259,FABRIANO (S.Maria Tabacchi)
3091,6260,FABRIANO (S.Maria Tabacchi).
2840,6261,FABRIANO (Carabinieri)
2961,6262,FABRIANO (Carabinieri).
2595,6263,FABRIANO (Giardini)
2596,6264,FABRIANO (Giardini).
2597,6265,FABRIANO (Via Faldi)
3199,6266,FABRIANO (Via Faldi).
3434,6267,FABRIANO (Cap.Cartiere)
3092,6268,PERGOLA (Bivio Tarugo)
3093,6269,PERGOLA (Bivio Tarugo).
3435,6270,OSTERIA DEL PIANO (Palaca)
2962,6271,OSTERIA DEL PIANO (Palaca).
2713,6272,OSTERIA DEL PIANO (Bar)
3200,6273,OSTERIA DEL PIANO (Bar).
3201,6274,CANNETO (Figirina)
3319,6275,CANNETO (Figirina).
3094,6276,CANNETO (Scuole)
2841,6277,CANNETO (Scuole).
3436,6278,CANNETO (Tagnani)
2714,6279,CANNETO (Tagnani).
2963,6280,TORRICELLA (Bivio)
2964,6281,TORRICELLA (Bivio).
3202,6282,FRONTONE (Zona Ind)
2965,6283,FRONTONE (Zona Ind).
3320,6284,FRONTONE (Distributore)
3437,6285,FRONTONE (Distributore).
2715,6286,FRONTONE (Centro)
2842,6287,FRONTONE (Centro).
2716,6288,PETRARA (Bar)
2717,6289,PETRARA (Bar).
3438,6290,PIANELLO (Serra S.A)
2718,6291,PIANELLO (Serra S.A).
3095,6292,SANTA MARIA (Serra S.A)
2598,6293,SANTA MARIA (Serra S.A).
2966,6294,SERRA S. ABBONDIO (Centro)
4664,6295,SP 24
2843,6296,POGGETTO (Calzaturificio)
2599,6297,POGGETTO (Calzaturificio).
3096,6298,SP 24
2844,6299,MORELLO (Bivio Cerro)
3011,6300,MORELLO (Bivio Cerro).
2758,6301,MORELLO (Bivio)
3012,6302,MORELLO (Bivio).
2759,6303,SERRA S. ABBONDIO (Bivio)
3136,6304,SERRA S. ABBONDIO (Bivio).
3251,6305,CABERNARDI (Centro)
3479,6306,CABERNARDI (Tabacchi)
2884,6307,CABERNARDI (Tabacchi).
2641,6308,PERCOZZONE (Bivio)
3252,6309,PERCOZZONE (Bivio).
2760,6310,ROTONDO
3359,6311,ROTONDOr
2642,6312,ROTONDO (Centro)
3013,6313,ROTONDO (Centro).
3014,6314,ROTONDO (B. Cabernardi)
2761,6315,ROTONDO (B.Cabernardi).
2643,6316,FRASCA
2644,6317,FRASCA
3253,6318,RADICOSA (Centro)
2885,6319,RADICOSA (Centro).
3360,6320,CATOBAGLI (Roani)
2645,6321,CATOBAGLI (Roani).
2886,6322,CATOBAGLI (Centro)
3137,6323,MONTEROSSO (Piagge)
2762,6324,MONTEROSSO (Piagge).
3361,6325,MONTEROSSO (Centro)
3138,6326,MONTEROSSO (Centro).
3362,6327,MONTEROSSO (Luzzi)
3363,6328,MONTEROSSO (Luzzi).
2887,6329,MONTEROSSO (Bivio Cerro)
2646,6330,MONTEROSSO (Bivio Cerro).
3139,6331,MONTEROSSO (Bivio)
3254,6332,MONTEROSSO (Bivio).
2888,6333,COLLEPONI (Bivio)
3255,6334,COLLEPONI (Bivio)
2647,6335,COLLEPONI (Cimitero)
3480,6336,COLLEPONI (Cimitero).
3140,6337,COLLEPONI (Poste)
3141,6338,COLLEPONI (Poste).
3256,6339,COLLEPONI (Micheletti)
2981,6340,COLLEPONI (Micheletti).
2731,6341,GENGA
2864,6342,GENGA .
2982,6343,PONTEBOVESCO
2865,6344,PONTEBOVESCO.
2983,6345,GENGA (M T S)
3116,6346,GENGA (M T S).
3451,6347,FRASASSI (Grotte)
3334,6348,FRASASSI (Grotte).
2617,6349,FRASASSI (Terme)
3452,6350,FRASASSI (Terme).
3335,6351,GENGA (Stazione F.S.)
2732,6352,GENGA (Stazione F.S.).
2866,6353,GENGA (Stazione Scuole)
3453,6354,GENGA (Stazione Scuole).
2733,6355,CAMPONOCECCHIO
3222,6356,CAMPONOCECCHIO.
3117,6357,SERRA ALTA
3454,6358,SERRA ALTA.
3336,6359,SERRA S.QUIRICO F.S. (Farmacia)
2734,6360,SERRA S.QUIRICO F.S. (Farmacia).
3455,6361,SERRA S.QUIRICO F.S. (Via Filsi)
2735,6362,SERRA S.QUIRICO F.S. (Via Filsi).
3456,6363,SERRA S.QUIRICO F.S. (Popolari)
3337,6364,SERRA S.QUIRICO F.S. (Popolari).
2984,6365,SERRA S.QUIRICO (Cimitero)
3457,6366,SERRA S.QUIRICO (Cimitero).
3223,6367,SERRA S.QUIRICO (Fonti)
2985,6368,SERRA S.QUIRICO (Fonti)
3338,6369,SERRA S.QUIRICO (Centro)
3224,6370,SERRA S.QUIRICO F.S.(Bivio)
2736,6371,SERRA S.QUIRICO F.S.(Bivio)
3458,6372,SERRA S.QUIRICO F.S.(Cantoniera)
2986,6373,SERRA S.QUIRICO F.S.(Cantoniera).
2737,6374,SANT'ELENA  (Bivio)
2987,6375,SANT'ELENA  (Bivio).
3339,6376,SANT'ELENA  (Ristorante)
3340,6377,SANT'ELENA  (Ristorante).
3341,6378,ANGELI  (Poste)
2988,6379,ANGELI  (Poste).
2989,6380,CASTELPLANIO F.S. (V. Calcinaro)
3225,6381,CASTELPLANIO F.S. (V. Calcinaro).
2867,6382,CASTELPLANIO F.S. (Fazi e Battaglia)
3459,6383,CASTELPLANIO F.S. (Fazi e Battaglia).
2868,6384,CASTELPLANIO (Bivio Rosora)
2990,6385,Castelplanio (Bivio Rosora).
2618,6386,MERGO (Zona Industriale)
3118,6388,MERGO (La Villa)
2738,6389,Via Gramsci
3226,6390,SNAM Progetti
2991,6391,Frazione Camponocecchio
3227,6392,FABRIANO (Stab. Elica)
2992,6393,Frazione Camponocecchio
2739,6394,FABRIANO (Ponte Ferrovia)
2869,6396,ALBACINA  (Cartiere nuove)
3460,6398,ALBACINA (Stazione F.S.)
2740,6400,BORGO TUFICO
3228,6402,ALBACINA (Ariston)
2994,6404,TROCCHETTI
2741,6406,VALTREARA
3343,6408,GATTUCCIO
2600,6410,MAROTTA (Agip)
3097,6411,MAROTTA (Agip).
3203,6412,MAROTTA (Alberto abb.)
2845,6413,MAROTTA (Alberto abb.).
3321,6416,MAROTTA (Clap)
2601,6417,MAROTTA (Clap).
2602,6418,MAROTTA (Stok House)
2847,6419,MAROTTA (Stok House).
3204,6420,MAROTTA (Ponte Cesano)
2967,6421,MAROTTA (Ponte Cesano).
2968,6422,CESANO (Distributore Q 8)
2969,6423,CESANO (Distributore Q 8)
3205,6424,CESANO (Zona Industriale)
2603,6425,CESANO (Zona Industriale).
2970,6426,CESANELLA (P.le Michelangelo)
2971,6427,CESANELLA (P.le Michelangelo)
3099,6428,SENIGALLIA  (Ex Consorzio)
3322,6429,FABRIANO (S.Maria)
2604,6430,BIVIO (Conce)
2719,6431,SERRA S. ABBONDIO (Centro).
2720,6432,BIVIO SAN DONATO
2605,6433,SAN  DONATO (Est)
2972,6434,SAN DONATO (Ovest)
2848,6435,SAN DONATO (Sud)
4350,6440,MONDOLFO (S.Sebastiano)
4347,6441,MONDOLFO (S. Sebastiano)
4338,6442,CENTOCROCI (Bivio)
4345,6443,CENTOCROCI (Bivio)
4356,6444,MONDOLFO CAP
4344,6445,FRAZIONE SANTO STEFANO
4357,6446,FRAZIONE SANTO STEFANO
4351,6459,MONDOLFO (Cimitero)
3740,6467,BORGO BICCHIA (VV.FF)
3831,6468,SS. ARCEVIESE VV.FF.
4380,6469,MAROTTA VIA DELLE REGIONI
4385,6470,MAROTTA VIA DELLE REGIONI 2
4555,6471,Frazione S.Appollinare
4556,6472,Frazione S.Appollinare
4557,6473,Frazione S. Ginesio
4553,6474,Frazione S. Ginesio
4551,6475,S.P. Arceviese 134
4552,6476,S.P. Arceviese 134
4645,6477,Via Dell'industria
4624,6478,Via Dell'industria
4707,6479,Via Roma
4853,6480,Frazione Costa
4852,6481,MELANO (Via Piani di Marischio)
4854,6500,Frazione Costa
4859,6600,Fraz. Sant'Apollinare
4892,6601,Piazzale Matteotti
3100,7000,SENIGALLIA STADIO (Capolinea)
2606,7001,SENIGALLIA (Portici ang 2 Giugno)
3101,7002,SENIGALLIA (StazioneF.S.)
2849,7003,SENIGALLIA (StazioneF.S.).
3206,7004,SENIGALLIA (P.zza Diaz).
2850,7005,SENIGALLIA (Casa Cantoniera)
2607,7006,SENIGALLIA (Casa Cantoniera)r
3102,7007,SENIGALLIA (Summerland)
2851,7008,SENIGALLIA (Summerland)
2852,7009,SENIGALLIA (Scavolini)
3207,7010,SENIGALLIA (Scavolini)r
2608,7011,SENIGALLIA (Ciarnin)
3103,7012,SENIGALLIA (Ciarnin)r
2973,7013,MARZOCCA (Centro)
2721,7014,MARZOCCA - Centro r
2974,7015,MARZOCCA (Cerioni)
2853,7016,MARZOCCA (Cerioni)
2609,7017,MARZOCCA (Marzocchetta)
2854,7018,MARZOCCA (Marzocchetta)r
3208,7019,FORCELLA (Eden Park)
3439,7020,FORCELLA (Eden Park)r
2855,7021,MARCIANELLA
3104,7022,MARCIANELLA r
3440,7023,SENIGALLIA (Via Annibal Caro)
3441,7024,MARINA DI MONTEMARCIANO
3105,7025,ANCONA (Stazione-Linee Atma)
3741,7026,SENIGALLIA (H. Patrizia)
3677,7027,SENIGALLIA (Videonolo)
4054,7028,SENIGALLIA (Clinica Veterinaria)
3985,7029,SENIGALLIA (Scalo Merci)
4022,7030,SENIGALLIA (Chiesa Pace)
3880,7031,SENIGALLIA (Via Zanella)
4023,7032,SENIGALLIA (Casa BIANCA)
3652,7033,SENIGALLIA (Toyota)
3881,7034,SENIGALLIA (Villa Torlonia)
3653,7035,SENIGALLIA (Centro Recuperi)
4188,7036,SENIGALLIA (Distributore IP)
4189,7037,SENIGALLIA (Forno Adriatico)
3714,7038,SENIGALLIA ( Ex Fonderia)
4104,7039,SENIGALLIA ( Sottopasso)
4105,7040,SENIGALLIA ( Sottopasso)
3654,7041,SENIGALLIA (Giò Caravan)
3715,7042,SENIGALLIA (Giò Caravan)
3796,7043,SENIGALLIA ( Bar Uliassi)
4190,7044,SENIGALLIA ( Bar Uliassi)
3962,7045,SENIGALLIA ( Sottopasso Cesano)
3797,7046,SENIGALLIA ( Chiesa Cesano)
4106,7047,SENIGALLIA ( Iper Coop)
3798,7048,Via Bramante
3963,7049,SENIGALLIA ( Via U. Giordano)
3882,7050,SENIGALLIA (Via Verdi Tabacchi)
4107,7051,SENIGALLIA (Via Verdi Montello)
3964,7053,MONTEMARCIANO (Marcianella L. Mare)
4108,7054,MARZOCCHETTA (L. Mare)
3883,7055,Marzocca (Colonia)
3965,7057,MARZOCCA (Stazione L.Mare
4109,7058,MARZOCCA ( L. Mare Rimessaggio)
3966,7059,MARZOCCA (H Lory)
3655,7060,MARZOCCA (Lido Finanza)
3656,7061,MARZOCCA (C. Cortina)
3967,7062,SENIGALLIA ( Casello 182)
4025,7063,SENIGALLIA ( C. Spiag. Velluto)
4191,7064,SENIGALLIA (H.Ambasciatori)
4026,7065,SENIGALLIA (H. Diana)
4027,7066,SENIGALLIA (Solarium)
4110,7067,SENIGALLIA (Luna Rossa)
4028,7068,SENIGALLIA (H. Roma)
3799,7069,SENIGALLIA (H. Metropol)
3890,7070,SENIGALLIA (Gabriella)
3806,7073,MONTIGNANO (Centro)
4115,7075,MONTIGNANO (Villanova)
3807,7076,MONTIGNANO (Grancetta)
4116,7077,MONTEMARCIANO (Il Gelso)
4035,7078,MARCIANELLA
4117,7079,MARZOCCA (P. zza Cameranesi)
4200,7080,MONTIGNANO (Cimitero)
3973,7081,MONTIGNANO (Incr. la Torre)
4201,7082,CASTELLARO
3808,7083,CASTELLARO (Chiesetta)
4036,7084,CASTELLARO (Centro)
3891,7085,SENIGALLIA (Metropol)
3724,7086,SENIGALLIA (H. Roma)
4118,7087,SENIGALLIA (Circolo Ciarnin)
4119,7088,SENIGALLIA (Solarium)
3809,7089,SENIGALLIA (H. Diana)
4037,7090,SENIGALLIA (H.Ambasciatori)
3974,7091,SENIGALLIA ( C. Spiag. Velluto)
3892,7092,SENIGALLIA ( Casello 182)
3667,7093,MARZOCCA (C. Cortina)
3975,7094,MARZOCCA (Lido Finanza)
3893,7095,MARZOCCA (H Lory)
4120,7096,MARZOCCA ( L. Mare Rimessaggio)
4121,7097,MARZOCCA (H. Rex)
3668,7098,MARZOCCA (Colonia)
4038,7099,MARZOCCHETTA (L. Ferrovia)
4202,7100,Marzocca ( Stadio)
3976,7101,FLETTO (Chiesa)
3894,7102,FANO (Snam Progetti)
4203,7104,Senigallia (Mc. Donald)
4039,7105,SENIGALLIA (Staz. F.S. Interno)
4204,7106,MONTALE (Passo)
3896,7107,MONTALE (Passo)
3897,7108,MONTALE (Fontanelle)
4040,7109,MONTALE (Fontanelle)
4041,7110,OSTERIA (Incr. Via Busseto)
3725,7111,OSTERIA (Incr. Via Busseto)
3726,7112,OSTERIA (Colonnetta)
4122,7113,OSTERIA (Colonnetta)
3727,7114,SERRA DE CONTI (Lord Flex)
3669,7115,SERRA DE CONTI (Lord Flex)
4205,7116,BARBARA (Passo S. Antonio)
4206,7117,BARBARA (Passo S. Antonio)
3810,7118,OSTRA VETERE (Fonderia)
3898,7119,OSTRA VETERE (Fonderia)
3811,7120,OSTRA VETERE (Biv. Jesi)
4042,7121,OSTRA VETERE (Biv. Jesi)
3899,7122,PONGELLI
3670,7123,PONGELLI
3977,7124,PONGELLI (Boscareto)
4043,7125,PONGELLI (Boscareto)
4123,7126,PIANELLO (Centro)
3812,7127,PIANELLO (Centro)
3813,7128,PIANELLO (Valmisa)
3978,7129,PIANELLO (Valmisa)
3742,7130,CASINE
3678,7131,CASINE
4055,7132,CASINE C M S
4056,7133,CASINE (Mobilificio)
3679,7134,BETTOLELLE (Megà)
3615,7135,BETTOLELLE (Megà)
3743,7136,BETTOLELLE (Centro)
4128,7137,BETTOLELLE (Centro)
4129,7138,VALLONE (Idea Oggetto)
3986,7139,VALLONE (Idea Oggetto)
3916,7140,VALLONE (Centro)
4057,7141,VALLONE (Centro)
3744,7142,BORGO PASSERA
4058,7143,BORGO PASSERA
4059,7144,BORGO BICCHIA
3680,7145,BORGO BICCHIA
3745,7146,BORGO MULINO
4130,7147,SENIGALLIA (Mc. Donald)
4060,7148,SENIGALLIA (Oviesse)
4061,7149,OSTERIA (Chiesetta)
3832,7150,BARBARA (Cimitero)
3987,7151,BARBARA (Cimitero)
4062,7152,OSTRA VETERE (Contrada Brancasecca)
4131,7153,OSTRA VETERE (Contrada Brancasecca)
4132,7154,OSTRA VETERE (Campo Sportivo)
3681,7155,OSTRA VETERE (Campo Sportivo)
3682,7156,OSTRA VETERE (Carabinieri)
3833,7157,OSTRA VETERE (Carabinieri)
3616,7158,OSTRA VETERE (Centro)
3746,7159,OSTRA VETERE (Centro)
3683,7160,OSTRA VETERE (Centro Commerciale)
3617,7161,OSTRA VETERE (Centro Commerciale)
4063,7162,OSTRA VETERE (Scuola Guida)
3747,7163,OSTRA VETERE (Scuola Guida)
4133,7164,OSTRA VETERE (Veterinario)
4064,7165,OSTRA VETERE (Veterinario)
3834,7166,OSTRA VETERE (S. Severo)
4134,7167,OSTRA VETERE (S. Severo)
4065,7168,OSTRA VETERE (Mannarini)
3988,7169,OSTRA VETERE (Mannarini)
3658,7170,SENIGALLIA (H. Senigallia)
3969,7171,SENIGALLIA (Ponte Rosso)
4194,7172,SENIGALLIA (H. Sirena)
3659,7173,MONTIGNANO (Via Villanova)
4030,7174,SENIGALLIA (H. Italia)
4112,7175,SENIGALLIA (H. Majestic)
4113,7176,SENIGALLIA (H. Ritz)
4031,7177,SENIGALLIA (ENEL Colonie)
3970,7178,OSTRA (Via Ulivi)
4195,7179,OSTRA (Via Ulivi)
3801,7180,OSTRA (S.M.Apparve)
4196,7181,OSTRA (S.M.Apparve)
3660,7182,CASINE (Banca)
3718,7183,CASINE (Banca)
3661,7184,MARCIANELLA (Lungo Mare)
4197,7185,MARINA (Rist. la Plaia)
4032,7186,MARINA (Rist. la Plaia)
3720,7189,MARINA (Tabaccaio)
3886,7190,MARINA (Tabaccaio)
3971,7191,MARINA (Cap Urbano Senigallia)
3802,7192,MARINA (Cap Urbano Senigallia)
3887,7193,VACCARILE (Bivio)
3721,7194,VACCARILE (Bivio)
3662,7195,BELVEDERE (Biv. Montecarotto)
3888,7196,BELVEDERE (Biv. Montecarotto)
3663,7197,JESI (Acquasanta)
3722,7198,JESI (Acquasanta)
3723,7199,OSTRAVETERE (Frati)
4199,7200,OSTRAVETERE (Frati)
3803,7201,CORINALDO (Passo O.Vetere)
3804,7202,CORINALDO (Passo O.Vetere)
3664,7203,CORINALDO (Piani D' Appresso)
3665,7204,CORINALDO (Passo Burello)
3805,7205,CORINALDO (Passo Burello)
4033,7206,CORINALDO (Ex Peppina)
4034,7207,CORINALDO (Passo Nevola)
3666,7208,CORINALDO (Passo Nevola)
3889,7209,CORINALDO (Via Murata)
3783,7210,CORINALDO (Via Murata)
4013,7211,CORINALDO (Capolinea)
3950,7212,CORINALDO (Edilizia)
4175,7213,CORINALDO (Edilizia)
3647,7214,CORINALDO (Borgo di Sotto)
3784,7215,CORINALDO (Borgo di Sotto)
3951,7216,CORINALDO (Ospedale)
4176,7217,CORINALDO (ACLI)
3872,7218,CORINALDO (Antonelli)
3785,7219,CORINALDO (Antonelli)
4177,7220,CORINALDO (Incr. Frati)
4094,7221,CORINALDO (Incr. Frati)
4095,7222,CORINALDO (Incr. S.Michele)
3648,7223,CORINALDO (Incr. S.Michele)
3952,7224,CORINALDO (Zipa)
3953,7225,CORINALDO (Zipa)
4178,7226,S.FILIPPO
3710,7227,S.FILIPPO
3786,7228,CORINALDO (Metano)
3954,7229,Via Corinaldese - distributore
3955,7230,PONTE LUCERTA
4096,7231,PONTE LUCERTA
4097,7232,PASSO RIPE
4179,7233,PASSO RIPE
4014,7234,PASSO RIPE (Fornaci)
3787,7235,PASSO RIPE (Fornaci)
4180,7236,PASSO RIPE (Belogi)
4015,7237,PASSO RIPE (Belogi)
3711,7238,BRUGNETTO ALTO (Figurina)
4181,7239,BRUGNETTO ALTO (Figurina)
3873,7240,BRUGNETTO  (Zona Industriale)
4098,7241,BRUGNETTO  (Zona Industriale)
3956,7242,BRUGNETTO  (Centro)
4099,7243,BRUGNETTO  (Centro)
3788,7244,BRUGNETTO  (Croce)
3874,7245,BRUGNETTO  (Croce)
3712,7246,BRUGNETTO  (Mandolini)
4016,7247,BRUGNETTO  (Mandolini)
4017,7248,CANNELLA
4182,7249,CANNELLA
3957,7250,CANNELLA (Dico)
3958,7251,CANNELLA (Dico)
3959,7252,BORGO CATENA
3789,7253,BORGO CATENA
3875,7254,BORGO RIBECA
4183,7255,BORGO RIBECA
4018,7256,BORGO CORTELLONE
4184,7257,BORGO CORTELLONE
4019,7258,SENIGALLIA (Ospedale)
3876,7259,SENIGALLIA (Ospedale)
3790,7260,CASTELLEONE (Pasticceria)
4020,7261,CASTELLEONE (Pasticceria)
3791,7262,CORINALDO (Santa Maria)
3960,7263,CORINALDO (Santa Maria)
3649,7264,CORINALDO (San. Bartolo)
3713,7265,CORINALDO (San. Bartolo)
3792,7266,CORINALDO (Pompili)
3650,7267,CORINALDO (Pompili)
3793,7268,CORINALDO (Cappuccini)
4100,7269,CORINALDO (Cappuccini)
3651,7270,CORINALDO (Cimitero)
3794,7271,CORINALDO (Cimitero)
4185,7272,CORINALDO (Str: del Fosso)
3961,7273,CORINALDO (Str: del Fosso)
4101,7274,CORINALDO (Via Ville)
4102,7275,CORINALDO (Via Ville)
4021,7276,CORINALDO (Vincareto)
3877,7277,CORINALDO (Vincareto)
4103,7278,CORINALDO (Via Olmi Grandi)
3795,7279,CORINALDO (Via Olmi Grandi)
3917,7280,CORINALDO (VillaBrunori)
3989,7281,CORINALDO (VillaBrunori)
4066,7282,MONTERADO (San Bartolo)
3684,7283,MONTERADO (San Bartolo)
3918,7284,MONTERADO (Campo Sportivo)
4498,7285,Borgo Passera - Marmi
4135,7286,MONTERADO (Centro)
3685,7287,MONTERADO (Campo Sportivo)
4067,7288,MONTERADO (Incr. V.Gramsci)
3835,7289,CASTELCOLONNA (Biv. Corinaldo)
4068,7290,CASTELCOLONNA (Biv. Corinaldo)
4136,7291,CASTELCOLONNA (Croce)
3686,7292,CASTELCOLONNA (Croce)
3836,7293,CASTELCOLONNA (Cimitero)
3837,7294,CASTELCOLONNA (Cimitero)
4137,7295,CASTELCOLONNA (Centro)
3748,7296,CASTELCOLONNA (Centro)
3990,7297,CASTELCOLONNA (Campo Sportivo)
3991,7298,CASTELCOLONNA (Campo Sportivo)
3838,7299,RIPE (Centro)
3839,7300,RIPE (Centro)
3618,7301,RIPE (Poste)
3992,7302,RIPE (Poste)
4069,7303,RIPE (Cimitero)
4138,7304,RIPE (Cimitero)
3840,7305,Contrada Santa Lucia
3993,7306,Contrada Santa Lucia
4070,7308,Via Sant'Isidoro
3619,7309,Costa Dei Riccardi
3749,7310,Via Montignano
3750,7311,Via Montignano
3620,7313,Via Santa Marina
3751,7314,Via Martuccia
3921,7315,RONCITELLI (Campo Sportivo)
4139,7316,RONCITELLI (Campo Sportivo)
3841,7317,RONCITELLI (Centro)
3621,7318,RONCITELLI (Centro)
3922,7319,RONCITELLI (Posta)
3923,7320,RONCITELLI (Posta)
3622,7321,RONCITELLI (Com. Cannella)
3994,7322,RONCITELLI (Com. Cannella)
4071,7323,RONCITELLI (Incr. Moroso)
4140,7324,RONCITELLI (Incr. Moroso)
3623,7325,RONCITELLI (Linea Verde)
3924,7326,RONCITELLI (Linea Verde)
3925,7327,MONTERADO (Bosco)
3687,7328,MONTERADO (Bosco)
4141,7329,CASTELLEONE (Zona Industriale)
3752,7330,CASTELLEONE (Zona Industriale)
3926,7331,CASTELLEONE (Pian Volpello)
3624,7332,CASTELLEONE (Pian Volpello)
3625,7333,CORINALDO (S.Isidoro 1°)
3842,7334,CORINALDO (S.Isidoro 1°)
